,betweenness,pagerank,clustering,closeness,raw_degree,is_high_risk,risk_score
DDX19B-2,0.0,0.00011486331265793706,0.0,0.00011487650775416428,1,0,0.0
CRLF2,5.202031455702145e-05,6.534908528352113e-05,0.3333333333333333,0.15357007838550493,3,0,0.0
TSLP,0.0,5.0826764443117616e-05,1.0,0.1313652389663386,2,0,0.0
ATF7,0.0,3.736606599630522e-05,1.0,0.1637861959914041,2,0,0.0
MAFB,0.0,3.736606599630522e-05,1.0,0.1637861959914041,2,0,0.0
MRVI1,0.0,3.103182309431175e-05,0.0,0.1548235636192956,1,0,0.0
ITPR2,7.726343412496768e-06,5.813095613810818e-05,0.3333333333333333,0.15727125279326032,3,0,0.0
ATXN2,0.00014452754004081608,0.00010283023867661374,0.3333333333333333,0.16701360156910622,6,0,0.0
KCNK3,0.0,0.00011486331265793706,0.0,0.00011487650775416428,1,0,0.0
KCNK9,0.0,0.00011486331265793706,0.0,0.00011487650775416428,1,0,0.0
TFEB,0.00045738427693640406,0.00011418113690388834,0.3333333333333333,0.15086794253401195,7,0,0.0
GPR37,0.0,6.215920942564103e-05,0.0,0.10718792443031526,1,0,0.0
PSAP,0.0001907169117647059,0.00014891404518817811,0.0,0.12323140633011073,3,0,0.0
B4GALT6,0.0,5.388712326641183e-05,0.0,0.12122325834869205,1,0,0.0
LPAR5,0.0,0.00012677972937343197,1.0,0.14118053372157766,8,0,0.0
LPAR6,0.0,0.00012677972937343197,1.0,0.14118053372157766,8,0,0.0
LPAR4,0.0,0.00012677972937343197,1.0,0.14118053372157766,8,0,0.0
CHRM2,0.00014722635443812027,0.00013957157908279927,0.8055555555555556,0.1625451179604982,9,0,0.43
LPAR3,0.0,0.00012677972937343197,1.0,0.14118053372157766,8,0,0.0
LPAR2,3.4154538890696923e-05,0.00014328158150435754,0.7777777777777778,0.14642657485100405,9,0,0.01
RAB33B,0.0,4.1284061822441135e-05,1.0,0.15029522091776817,2,0,0.0
ASPSCR1,0.0,8.061241979261792e-05,0.0,0.0001723147616312464,1,0,0.0
SLC2A4,0.0,0.00014911420552325612,0.0,0.0002584721424468696,2,0,0.0
ADRA1B,0.0,0.00011486331265793706,1.0,0.00022975301550832856,2,0,0.0
ADRA1A,0.0,0.00011486331265793706,1.0,0.00022975301550832856,2,0,0.0
ADRA1D,0.0,0.00011486331265793706,1.0,0.00022975301550832856,2,0,0.0
NUDT16L1,0.0,2.1880175776777594e-05,0.0,0.16341415055880776,1,0,0.0
BOLA2B,0.0,7.74992872470898e-05,0.0,0.00023932605782117557,1,0,0.0
GLRX3,4.595588235294118e-07,0.0001850132092773726,0.0,0.00035898908673176336,3,0,0.0
LRRC45,0.0,0.00011486331265793706,0.0,0.00011487650775416428,1,0,0.0
CROCC,0.0,0.00011486331265793706,0.0,0.00011487650775416428,1,0,0.0
AVEN,0.0,4.0895540179127185e-05,1.0,0.16144632915576237,2,0,0.01
SEMA4C,0.0,3.418591323864883e-05,0.0,0.13578288459022675,1,0,0.0
PLXNB2,0.00015197021442739367,0.00015860005554097355,0.32142857142857145,0.16259888150557886,8,0,0.0
PLEKHM1,0.00015027184550798505,8.541429116248778e-05,0.0,0.14759156899152848,3,0,0.0
CD300C,3.3790058685530785e-06,5.490044245109935e-05,0.6666666666666666,0.16850202579400728,3,0,0.0
NEU1,0.0,9.326634564712599e-05,1.0,0.1212257494764375,2,0,0.0
CTSA,0.0,9.326634564712599e-05,1.0,0.1212257494764375,2,0,0.0
B3GALT4,0.0,5.388712326641183e-05,0.0,0.12122325834869205,1,0,0.0
YEATS2,0.0,4.894195086244032e-05,1.0,0.1596418981657935,6,0,0.0
MBIP,0.0,5.3524768635552556e-05,0.9523809523809523,0.15964621853325758,7,0,0.0
MYOZ2,0.0,4.923612323440234e-05,0.0,0.12026681796172072,1,0,0.0
TCAP,9.535845588235295e-05,0.00011207436578949833,0.3333333333333333,0.1408400960014898,3,0,0.0
DEGS2,0.0,0.00011486331265793706,0.0,0.00011487650775416428,1,0,0.0
DEGS1,0.0,0.00011486331265793706,0.0,0.00011487650775416428,1,0,0.0
LAMC3,0.0,4.115405281092583e-05,0.0,0.11645387359883136,1,0,0.0
PHF12,1.5418385058257976e-06,6.748005171929678e-05,0.8571428571428571,0.1723569047222112,7,0,0.0
SINHCAF,0.0,5.129047509929609e-05,1.0,0.16375891572113374,5,0,0.0
EIF2AK3,0.0,3.5800688615864955e-05,0.0,0.1433173980472389,1,0,0.0
PDK2,9.535845588235295e-05,8.796532870920061e-05,0.0,0.08988400763404542,2,0,0.0
MYL1,0.0,2.8275910543418025e-05,0.0,0.12365504173526184,1,0,0.0
DDIT4,2.2530068745229035e-06,4.232265057903851e-05,0.0,0.15727544579882696,2,0,0.0
MLLT10,9.531931510078982e-05,5.1294855530624263e-05,0.3333333333333333,0.15715393934044813,3,0,0.0
MLLT6,0.0,3.178834761009903e-05,0.0,0.13196473135480294,1,0,0.0
SIM1,0.0,3.254291884536183e-05,0.0,0.1389589988933949,1,0,0.0
NPAS4,4.335302559090256e-07,5.752959505419876e-05,0.3333333333333333,0.14940450362228752,3,0,0.0
CANT1,0.0,0.00011486331265793704,1.0,0.0003446295232624928,3,0,0.0
ENTPD4,0.0,0.00011486331265793704,1.0,0.0003446295232624928,3,0,0.0
ENTPD5,0.0,0.00011486331265793704,1.0,0.0003446295232624928,3,0,0.0
ENTPD6,0.0,0.00011486331265793704,1.0,0.0003446295232624928,3,0,0.0
H1-4,7.266614601369437e-09,2.5293693293124004e-05,0.0,0.14687499803362217,2,0,0.0
HTR1E,0.0,5.159088385248355e-05,1.0,0.14934398534233925,2,0,0.0
CYB5A,0.0011510061158569054,0.0002085856392457963,0.027777777777777776,0.1478171650050717,9,0,0.0
CYB5B,0.0012463645717392584,0.00023491089163997912,0.044444444444444446,0.14782086904609218,10,0,0.0
CASP9,0.0002926552691848379,9.171990895924727e-05,0.26666666666666666,0.1645950731312054,6,0,0.0
RNASE1,0.0004767922794117647,6.998232800022562e-05,0.0,0.14518328955065962,2,0,0.0
DRAP1,7.084135425611e-07,3.713710675138715e-05,0.0,0.1466231059334974,2,0,0.0
EME2,0.0,4.850167209735771e-05,1.0,0.12335509642052614,2,0,0.0
U2AF1L5,0.0,2.8609817735020384e-05,0.0,0.13043863838634387,1,0,0.0
SF1,1.6418153380739011e-06,4.147415147275162e-05,0.0,0.14046115103153486,2,0,0.0
GLUL,0.0,0.00011486331265793706,1.0,0.00022975301550832856,2,0,0.0
GLS,0.0,0.00011486331265793706,1.0,0.00022975301550832856,2,0,0.0
GLS2,0.0,0.00011486331265793706,1.0,0.00022975301550832856,2,0,0.0
CHST2,0.0,0.00011486331265793706,0.0,0.00011487650775416428,1,0,0.0
CHST4,0.0,0.00011486331265793706,0.0,0.00011487650775416428,1,0,0.0
RAB6A,0.0004642820502820237,0.0001790781005516546,0.0,0.15123150770431976,7,0,0.0
EIF5A,0.0,2.9872939822790102e-05,1.0,0.16218760092990214,5,0,0.0
YTHDF1,6.43641173309873e-05,3.910878455897709e-05,0.0,0.15281026372972753,2,0,0.0
CD248,0.0,3.0347033366412822e-05,0.0,0.1669379806158531,1,0,0.0
RGMA,4.141233265511836e-05,0.00011030435303121602,0.7619047619047619,0.14972683116379606,7,0,0.01
GDF5,2.576668539221651e-07,8.353240599541255e-05,0.8,0.140585005624804,5,0,0.03
PTDSS2,0.0,0.00011486331265793706,0.0,0.00011487650775416428,1,0,0.0
PISD,0.0,0.00011486331265793706,0.0,0.00011487650775416428,1,0,0.0
SEC16B,0.0,3.481437303874226e-05,1.0,0.13756237718961828,2,0,0.0
SEC16A,7.422272377621126e-07,6.251630168644099e-05,0.7,0.13803555365552228,5,0,0.0
MARC1,0.0,6.203878157548663e-05,1.0,0.12532584280905887,2,0,0.0
CYB5R4,0.0,5.9586066028968705e-05,0.0,0.12532584280905887,2,0,0.0
CYB5R2,0.0,5.9586066028968705e-05,0.0,0.12532584280905887,2,0,0.0
CYB5R3,0.0,8.591131842315152e-05,0.3333333333333333,0.12532850540743168,3,0,0.0
CYP17A1,0.0,5.9586066028968705e-05,0.0,0.12532584280905887,2,0,0.0
CYB5RL,0.0,5.9586066028968705e-05,0.0,0.12532584280905887,2,0,0.0
CYB5R1,0.0,5.9586066028968705e-05,0.0,0.12532584280905887,2,0,0.0
RND1,6.828195524134019e-06,0.00013514657706837225,0.19047619047619047,0.1412853548492899,7,0,0.0
PLXNB3,0.00021264597536815467,0.00012793379868980385,0.4666666666666667,0.1625137723083942,6,0,0.02
EIF4EBP2,0.0,5.08888099948971e-05,1.0,0.14952947760569824,3,0,0.0
SERPINE2,0.0,3.6060795537582835e-05,0.0,0.12946248125844712,1,0,0.0
SERPINA5,4.6121452898635086e-05,8.495111343591258e-05,0.0,0.13377525502919477,3,0,0.0
F5,0.0,5.7324656522203445e-05,1.0,0.13020543462284026,2,0,0.0
RHOD,5.5929452792925015e-06,0.00011704641992190395,0.13333333333333333,0.14127520406701793,6,0,0.02
DDX19B,0.0,3.892143186639678e-05,1.0,0.13489795154407502,2,0,0.0
PRSS3,0.0,8.660665808563686e-05,0.0,0.00020677771395749567,1,0,0.0
COL8A2,0.0,3.527141091135881e-05,0.0,0.14180498608226924,1,0,0.0
IGHV1-3,0.0,3.527141091135881e-05,0.0,0.14180498608226924,1,0,0.0
ERVFRD-1,8.686041951148403e-05,9.274784964119176e-05,0.0,0.1587568604613381,4,0,0.0
ERV3-1,7.603056233507476e-05,7.038905936953451e-05,0.0,0.15874831595862218,3,0,0.0
ENO1,0.00041471863349740645,0.0001009956526850343,0.2,0.16678694396286017,5,0,0.0
SERPINF2,0.0,4.605265624120947e-05,1.0,0.16969931019568496,2,0,0.0
VCPIP1,0.0,3.27622680045511e-05,0.0,0.13964650761125869,1,0,0.0
EFCAB9,0.0,0.00011978737021799486,0.0,0.000331114639997297,2,0,0.0
GMPPB,0.0,0.00011486331265793706,0.0,0.00011487650775416428,1,0,0.0
GMPPA,0.0,0.00011486331265793706,0.0,0.00011487650775416428,1,0,0.0
B4GAT1,0.0,0.00011486331265793706,1.0,0.00022975301550832856,2,0,0.0
LARGE2,0.0,0.00011486331265793706,1.0,0.00022975301550832856,2,0,0.0
LARGE1,0.0,0.00011486331265793706,1.0,0.00022975301550832856,2,0,0.0
LRRC7,0.0,2.9176131200171576e-05,0.0,0.13993470492984156,1,0,0.0
CLCF1,4.595588235294118e-07,5.914438728875094e-05,0.0,0.12430384181516743,2,0,0.0
CRLF1,4.869521443409531e-05,5.8286891461546e-05,0.0,0.14081320079780396,2,0,0.0
GPRC6A,0.0,0.00011486331265793706,0.0,0.00011487650775416428,1,0,0.0
CASR,0.0,0.00011486331265793706,0.0,0.00011487650775416428,1,0,0.0
SLC26A7,0.0,0.00011486331265793706,0.0,0.00011487650775416428,1,0,0.0
SLC4A2,0.0,0.00011486331265793706,0.0,0.00011487650775416428,1,0,0.0
PGA5,0.0,0.00011486331265793706,1.0,0.00022975301550832856,2,0,0.0
PGA4,0.0,0.00011486331265793706,1.0,0.00022975301550832856,2,0,0.0
PGA3,0.0,0.00011486331265793706,1.0,0.00022975301550832856,2,0,0.0
FOXK1,4.666359499677185e-06,5.001769216724764e-05,0.4,0.1594391043277494,5,0,0.0
KANSL2,9.574142156862745e-09,6.150271693371642e-05,0.9642857142857143,0.1668246774984418,8,0,0.0
CREBZF,0.0,2.3017620795740938e-05,0.0,0.15044470737860297,1,0,0.0
KANSL3,9.574142156862745e-09,6.150271693371642e-05,0.9642857142857143,0.1668246774984418,8,0,0.0
GNL3L,3.0411098894032382e-05,4.3507735008043085e-05,0.3333333333333333,0.16535633976236583,3,0,0.0
PKIA,0.00022843998872025117,4.1314120421305514e-05,0.0,0.1537141366188707,2,0,0.0
AKAP1,0.00030080511594887503,0.00011019901883450436,0.3,0.14654661452333684,5,0,0.0
CSNK1G3,3.8403871564944976e-05,8.338099306733849e-05,0.4,0.15332659512976038,5,0,0.0
TWNK,0.0,0.00011486331265793706,0.0,0.00011487650775416428,1,0,0.0
SSBP1,0.0,0.00011486331265793706,0.0,0.00011487650775416428,1,0,0.0
MAPK8IP3,0.0002523826035231862,0.0001335021158278327,0.14285714285714285,0.15916808108095626,8,0,0.01
APOBEC3F,0.0,2.823112879332356e-05,0.0,0.1405682557551923,1,0,0.0
NLRP7,0.0,7.383323347757614e-05,1.0,0.15464092644303357,5,0,0.0
TBX5,9.91588079856065e-05,7.24319467101188e-05,0.3333333333333333,0.1746170387775627,4,0,0.0
NKX2-5,6.645489974867644e-06,6.166640382109291e-05,0.3333333333333333,0.15043319786357937,3,0,0.0
CD34,0.0,3.160458985633732e-05,0.0,0.14430252986845402,1,0,0.0
ZNF622,0.0,3.082050798031819e-05,1.0,0.1390834965111143,2,0,0.0
RAB1B,9.535845588235295e-05,0.00011860612370620685,0.0,0.08683940205535619,2,0,0.0
TBC1D20,0.0,6.630085449001527e-05,0.0,0.07855394989110473,1,0,0.0
RASGRP1,0.0,0.00011486331265793706,0.0,0.00011487650775416428,1,0,0.0
RASGRP2,0.0,0.00011486331265793706,0.0,0.00011487650775416428,1,0,0.0
C7orf26,0.0,5.457983859040505e-05,1.0,0.13345445831781555,5,0,0.0
INTS12,0.0,4.657432996865535e-05,1.0,0.13345143925939737,4,0,0.0
INTS6L,0.0,2.3927838312299403e-05,0.0,0.13343332777702782,1,0,0.0
INTS8,0.000209697320524861,0.00011872089704539984,0.717948717948718,0.15434556308274203,13,0,0.0
INTS9,0.00034540056303854287,0.00011669116713885389,0.6923076923076923,0.1493477662984481,13,0,0.02
TNFRSF10C,0.0,3.548803676524395e-05,0.0,0.12555256828822817,1,0,0.0
RAB3B,0.0,9.367082172871192e-05,0.0,0.00015316867700555236,1,0,0.0
XCR1,0.0,0.00011486331265793706,1.0,0.00022975301550832856,2,0,0.0
XCL2,0.0,0.00011486331265793706,1.0,0.00022975301550832856,2,0,0.0
XCL1,0.0,0.00011486331265793706,1.0,0.00022975301550832856,2,0,0.0
ARHGAP1,0.0,4.908014025559128e-05,1.0,0.1659050938218185,2,0,0.0
TAZ,0.0,3.071542527576676e-05,0.0,0.10136411534997339,1,0,0.0
ISCU,0.0,8.319595068011034e-05,1.0,0.10960975530987944,3,0,0.0
NFS1,0.0,8.319595068011034e-05,1.0,0.10960975530987944,3,0,0.0
LYRM4,0.00018113130574802527,9.023266523884356e-05,0.5,0.12105410151694816,4,0,0.0
MRGPRD,0.0,3.445008334049108e-05,0.0,0.1444544756231457,1,0,0.0
ZNF326,0.0,4.675003383247087e-05,0.0,0.1303982718676894,1,0,0.0
B4GALT3,0.0,0.00010400144929889001,0.6666666666666666,0.11179501243243696,3,0,0.0
CASP7,0.00010881082352713151,7.237409038111627e-05,0.3333333333333333,0.15842855971592323,4,0,0.0
CD200,1.6579667253988002e-05,5.8710299207999725e-05,0.0,0.14831516621467294,3,0,0.0
CYP4A11,0.0,8.363022753409852e-05,1.0,0.08842618151190791,2,0,0.0
CYP4A22,0.0,8.363022753409852e-05,1.0,0.08842618151190791,2,0,0.0
ELF4,0.0,0.00011486331265793706,0.0,0.00011487650775416428,1,0,0.0
ELF3,0.0,0.00011486331265793706,0.0,0.00011487650775416428,1,0,0.0
CST6,0.0,0.00011486331265793706,0.0,0.00011487650775416428,1,0,0.0
LGMN,0.0,0.00011486331265793706,0.0,0.00011487650775416428,1,0,0.0
HUS1B,0.0,4.4895183095101224e-05,1.0,0.1309685942236668,2,0,0.0
ADCY5,0.0005721507352941177,6.117464453916017e-05,0.0,0.14299084767961218,2,0,0.0
SNX33,0.0,0.00011486331265793706,1.0,0.00022975301550832856,2,0,0.0
SNX9,0.0,0.00011486331265793706,1.0,0.00022975301550832856,2,0,0.0
SNX18,0.0,0.00011486331265793706,1.0,0.00022975301550832856,2,0,0.0
BICD1,0.0,3.95947981253488e-05,0.0,0.12776330722131163,1,0,0.0
KIF20A,7.78829912168657e-05,8.709922831294035e-05,0.0,0.1445110952946376,3,0,0.0
GORAB,0.0,3.95947981253488e-05,0.0,0.12776330722131163,1,0,0.0
GSTM1,0.0,3.122482125751165e-05,0.0,0.14569964979802413,1,0,0.0
HEG1,0.0,3.743256470718793e-05,0.0,0.12282089154741622,1,0,0.0
RNF146,1.5846796723785297e-05,4.227737176159429e-05,0.0,0.1560687713906133,2,0,0.0
GGA2,0.0,4.8491862143184135e-05,1.0,0.15073687034680977,2,0,0.0
GGA1,0.000610171001537593,0.00013362189274515455,0.2,0.1583265095955984,6,0,0.0
FUT1,0.0,4.933491930010818e-05,0.0,0.11135606269037096,1,0,0.0
SSH3,0.0,0.00011486331265793706,1.0,0.00022975301550832856,2,0,0.0
SSH1,0.0,0.00011486331265793706,1.0,0.00022975301550832856,2,0,0.0
SSH2,0.0,0.00011486331265793706,1.0,0.00022975301550832856,2,0,0.0
TLR8,0.0,4.6317480595396525e-05,1.0,0.1590264839202696,2,0,0.0
KCNG4,0.0,5.075380447868997e-05,0.0,0.11069783113196473,1,0,0.0
PRG2,0.0,5.5575881036184135e-05,0.0,0.11425697116061208,1,0,0.0
BTN2A1,0.0005004133061417068,6.850945986540288e-05,0.0,0.14605316714588762,2,0,0.0
SIGLEC9,0.0004767922794117647,5.709728854136105e-05,0.0,0.16439325105959204,2,0,0.0
KLHL2,0.0,2.27942734621313e-05,0.0,0.14291809819319704,1,0,0.0
AP1G2,0.0,9.235731259966631e-05,1.0,0.13533741903786364,7,0,0.01
AP1G1,0.000288772094615253,0.00012292643145091333,0.7222222222222222,0.15290532454697772,9,0,0.0
AP1S3,7.674575136257875e-05,0.0001025164253200112,0.8571428571428571,0.15137120990024377,8,0,0.0
AP1M1,0.000288772094615253,0.00012292643145091333,0.7222222222222222,0.15290532454697772,9,0,0.0
AP1M2,0.0,9.235731259966634e-05,1.0,0.13533741903786364,7,0,0.01
AP1S2,4.416018967116508e-05,0.00010119552595893257,0.7857142857142857,0.14432018155406484,8,0,0.01
AP1B1,0.0003974369532722827,0.00013204540455599562,0.6,0.15486827389730912,10,0,0.03
CSRP3,0.0,7.15158459013489e-05,1.0,0.14083673353918733,2,0,0.0
INSM1,0.0,2.5038558957971833e-05,0.0,0.15519421801642685,1,0,0.0
SIGLEC6,0.0,3.037967151201973e-05,0.0,0.12213431513503936,1,0,0.0
NPY,0.0001242763771374706,0.00015907709475202495,0.2,0.12838616307613826,6,0,0.01
LEPR,6.165073676889564e-05,5.332446242317242e-05,0.3333333333333333,0.15601098648636413,3,0,0.0
PIDD1,0.0,7.001895973369461e-05,1.0,0.1224766411506779,2,0,0.0
CRADD,0.0,7.001895973369461e-05,1.0,0.1224766411506779,2,0,0.0
GHR,3.5919136274359946e-05,6.78096589946065e-05,0.0,0.15730899789393069,4,0,0.0
TRIM72,0.0,6.634584635694673e-05,1.0,0.15112302859030105,3,0,0.0
DYSF,2.40750618597419e-05,0.00010113840333831578,0.5,0.16392273379338096,5,0,0.0
KCNK10,0.0,9.367082172871192e-05,0.0,0.00015316867700555236,1,0,0.0
KCNK2,0.0,0.00015724829451638727,0.0,0.00022975301550832856,2,0,0.0
EDNRB,0.0003814338235294118,0.00014985534933496404,0.42857142857142855,0.14454296336916594,7,0,0.0
CNR1,0.0001091774914554623,0.00010517178047364056,0.3,0.15241544597515505,5,0,0.0
PAIP2,0.0,2.819113304941304e-05,0.0,0.14900448146053044,1,0,0.0
LARP4,0.0,2.819113304941304e-05,0.0,0.14900448146053044,1,0,0.0
GSPT2,8.777745159184809e-07,4.446856150225325e-05,0.6666666666666666,0.15945634331726993,3,0,0.0
NPHP1,0.0,8.328683105556252e-05,1.0,0.110845514215269,2,0,0.0
RPGRIP1L,0.0,8.328683105556252e-05,1.0,0.110845514215269,2,0,0.0
NPHP4,0.00021857745075793707,0.00014222103025448465,0.16666666666666666,0.12808788233682336,4,0,0.0
BVES,0.0,2.9114219275307753e-05,0.0,0.15833075905905847,1,0,0.0
HNRNPD,0.0009082768283676968,7.69659546686966e-05,0.0,0.18016331493822804,6,0,0.0
RNF144A,0.0,2.4187278879043848e-05,0.0,0.14248315108019904,1,0,0.0
GRHPR,0.0,9.416108205802443e-05,1.0,0.0002584721424468696,2,0,0.0
UBD,0.0,2.7019661120115514e-05,0.0,0.14827043233857137,1,0,0.0
LGALS7B,0.0,0.00011486331265793706,0.0,0.00011487650775416428,1,0,0.0
LGALS7,0.0,0.00011486331265793706,0.0,0.00011487650775416428,1,0,0.0
AMBN,0.0,0.00011486331265793706,0.0,0.00011487650775416428,1,0,0.0
ENAM,0.0,0.00011486331265793706,0.0,0.00011487650775416428,1,0,0.0
GORASP1,0.0,5.1907019500123714e-05,0.0,0.10999808724798898,1,0,0.0
TSFM,0.0,2.1649088237377846e-05,0.0,0.1315820713111706,1,0,0.0
OGA,0.0,3.90148782082113e-05,0.0,0.12292838670130868,1,0,0.0
C1QB,0.0,0.00010341564568387366,1.0,0.10414687724696163,4,0,0.0
C1QA,0.0,0.00010341564568387366,1.0,0.10414687724696163,4,0,0.0
C1QC,0.0,0.00010341564568387366,1.0,0.10414687724696163,4,0,0.0
DNAJA2,0.0,2.8061593861225123e-05,0.0,0.16377255472022212,1,0,0.0
MRGPRX4,0.0,3.351511347527618e-05,0.0,0.1446492918695111,1,0,0.0
ARHGAP10,0.0,3.213061204774053e-05,0.0,0.13969280402146395,1,0,0.0
TFE3,0.0,4.971794881660921e-05,1.0,0.13011640428397117,2,0,0.0
KLK3,6.864127567816611e-05,8.378092911395888e-05,0.0,0.14144118303935554,3,0,0.0
GPR88,0.0,5.159088385248355e-05,1.0,0.14934398534233925,2,0,0.0
METTL1,0.0,0.00011486331265793706,0.0,0.00011487650775416428,1,0,0.0
WDR4,0.0,0.00011486331265793706,0.0,0.00011487650775416428,1,0,0.0
GBA2,0.0,8.488475266357086e-05,1.0,0.12322368393504482,2,0,0.0
UGCG,0.0,8.488475266357086e-05,1.0,0.12322368393504482,2,0,0.0
PTPRD,0.0001231462897692792,9.623343451123937e-05,0.0,0.13373279728463197,3,0,0.0
ANGPT2,0.00017106969456775795,0.00012412971079127092,0.3333333333333333,0.16651388548345614,6,0,0.0
ANGPT4,0.0,7.309289043293924e-05,1.0,0.14499059679060122,3,0,0.0
TEK,0.0,7.309289043293924e-05,1.0,0.14499059679060122,3,0,0.0
TIE1,0.0,5.231817306838742e-05,1.0,0.14498703322983755,2,0,0.0
